"","ACH_M3","ACH_P6","SOC","GENDER","ID","SID","PID"
"1907",5,101,31,"Male",1907,"10","85"
"1908",2,91,0,"Female",1908,"12","85"
"1909",9,108,20,"Male",1909,"12","85"
"1910",10,105,1,"Male",1910,"12","85"
"1911",5,100,0,"Female",1911,"12","85"
"1912",8,105,20,"Female",1912,"12","86"
"1913",10,125,1,"Female",1913,"12","86"
"1914",2,84,20,"Male",1914,"12","86"
"1915",9,98,20,"Female",1915,"12","86"
"1916",10,127,1,"Male",1916,"12","86"
"1917",3,73,20,"Female",1917,"12","86"
"1918",10,118,0,"Male",1918,"12","87"
"1919",4,78,0,"Male",1919,"12","87"
"1920",10,131,0,"Male",1920,"12","87"
"1921",1,73,0,"Male",1921,"12","87"
"1922",7,86,0,"Female",1922,"12","87"
"1923",3,98,0,"Male",1923,"12","87"
"1924",10,125,20,"Female",1924,"12","87"
"1925",2,83,0,"Male",1925,"12","87"
"1926",3,96,20,"Male",1926,"12","87"
"1927",10,119,0,"Female",1927,"12","87"
"1928",8,106,0,"Female",1928,"12","87"
"1929",10,133,1,"Female",1929,"12","87"
"1930",5,100,31,"Female",1930,"12","87"
"1931",10,112,1,"Female",1931,"12","87"
"1932",6,96,0,"Male",1932,"12","87"
"1933",9,107,20,"Female",1933,"12","87"
"1934",10,88,1,"Female",1934,"12","87"
"1935",2,78,0,"Male",1935,"12","87"
"1936",4,102,20,"Male",1936,"12","87"
"1937",8,95,0,"Male",1937,"12","87"
"1938",8,125,0,"Male",1938,"12","87"
"1939",5,90,20,"Male",1939,"12","87"
"1940",2,96,0,"Male",1940,"12","87"
"1941",9,99,20,"Female",1941,"12","87"
"1942",9,99,0,"Female",1942,"12","87"
"1943",8,84,20,"Male",1943,"12","87"
"1944",2,77,0,"Male",1944,"12","87"
"1945",8,110,0,"Male",1945,"12","87"
"1946",9,120,0,"Female",1946,"12","87"
"1947",4,102,20,"Male",1947,"12","87"
"1948",4,107,1,"Male",1948,"12","87"
"1949",6,99,31,"Female",1949,"12","87"
"1950",4,106,20,"Male",1950,"12","87"
"1951",2,83,0,"Female",1951,"12","87"
"1952",5,79,20,"Male",1952,"12","87"
"1953",10,113,20,"Male",1953,"12","87"
"1954",8,107,0,"Female",1954,"12","87"
"1955",5,93,0,"Female",1955,"12","87"
"1956",8,85,20,"Male",1956,"12","87"
"1957",10,122,1,"Male",1957,"12","87"
"1958",2,72,0,"Female",1958,"12","87"
"1959",2,73,0,"Female",1959,"12","87"
"1960",10,120,20,"Male",1960,"12","87"
"1961",5,94,20,"Male",1961,"12","87"
"1962",1,78,0,"Male",1962,"10","87"
"1963",3,94,0,"Male",1963,"12","87"
"1964",2,98,0,"Male",1964,"12","87"
"1965",9,114,20,"Male",1965,"12","87"
"1966",3,94,31,"Male",1966,"12","87"
"1967",4,99,0,"Male",1967,"12","87"
"1968",10,112,1,"Male",1968,"12","87"
"1969",5,92,0,"Female",1969,"12","87"
"1970",10,106,1,"Female",1970,"12","88"
"1971",5,88,0,"Male",1971,"12","88"
"1972",10,103,20,"Male",1972,"12","88"
"1973",9,112,1,"Male",1973,"12","88"
"1974",10,121,20,"Female",1974,"12","88"
"1975",10,108,1,"Female",1975,"12","88"
"1976",10,111,20,"Female",1976,"12","88"
"1977",10,112,20,"Female",1977,"12","88"
"1978",10,110,20,"Female",1978,"12","88"
"1979",9,119,1,"Male",1979,"12","88"
"1980",7,95,1,"Male",1980,"12","88"
"1981",6,99,0,"Male",1981,"12","88"
"1982",10,124,0,"Male",1982,"12","88"
"1983",10,117,20,"Female",1983,"12","88"
"1984",10,125,1,"Female",1984,"12","88"
"1985",10,133,20,"Female",1985,"12","88"
"1986",10,119,1,"Female",1986,"12","88"
"1987",9,78,20,"Male",1987,"12","88"
"1988",10,121,1,"Male",1988,"12","88"
"1989",10,126,1,"Female",1989,"12","88"
"1990",9,103,20,"Male",1990,"12","88"
"1991",10,103,20,"Female",1991,"12","88"
"1992",5,98,20,"Male",1992,"12","88"
"1993",9,106,31,"Female",1993,"12","88"
"1994",10,113,1,"Female",1994,"12","88"
"1995",3,102,31,"Male",1995,"12","88"
"1996",7,93,0,"Female",1996,"12","88"
"1997",10,114,20,"Male",1997,"12","88"
"1998",3,84,20,"Female",1998,"11","89"
"1999",3,112,0,"Male",1999,"11","89"
"2000",4,94,0,"Female",2000,"11","89"
"2001",2,80,0,"Male",2001,"11","89"
"2002",5,108,31,"Female",2002,"12","89"
"2003",4,94,31,"Female",2003,"11","89"
"2004",2,78,0,"Male",2004,"11","89"
"2005",3,83,0,"Female",2005,"11","89"
"2006",4,100,0,"Male",2006,"12","90"
"2007",10,117,1,"Female",2007,"12","90"
"2008",3,100,0,"Male",2008,"12","90"
"2009",10,108,0,"Female",2009,"12","90"
"2010",10,118,0,"Female",2010,"12","90"
"2011",3,88,20,"Male",2011,"12","90"
"2012",10,101,0,"Female",2012,"12","90"
"2013",3,99,0,"Female",2013,"11","91"
"2014",1,94,0,"Female",2014,"11","91"
"2015",3,99,0,"Female",2015,"11","91"
"2016",3,92,0,"Female",2016,"10","92"
"2017",2,86,0,"Male",2017,"10","92"
"2018",10,106,0,"Female",2018,"10","92"
"2019",9,109,0,"Female",2019,"10","92"
"2020",2,99,0,"Male",2020,"12","92"
"2021",3,98,20,"Male",2021,"10","92"
"2022",3,102,0,"Female",2022,"10","92"
"2023",4,123,0,"Male",2023,"10","92"
"2024",7,99,0,"Female",2024,"10","92"
"2025",2,70,0,"Female",2025,"10","92"
"2026",3,84,0,"Male",2026,"10","92"
"2027",10,130,0,"Male",2027,"10","92"
"2028",10,123,20,"Female",2028,"10","92"
"2029",5,109,0,"Male",2029,"10","92"
"2030",4,91,0,"Female",2030,"10","92"
"2031",3,94,0,"Male",2031,"10","92"
"2032",10,111,0,"Male",2032,"12","93"
"2033",2,70,0,"Female",2033,"12","93"
"2034",10,116,20,"Female",2034,"12","93"
"2035",10,130,31,"Female",2035,"12","93"
"2036",2,93,0,"Male",2036,"12","93"
"2037",2,83,0,"Female",2037,"12","93"
"2038",9,94,20,"Male",2038,"12","93"
"2039",4,103,0,"Male",2039,"12","93"
"2040",10,112,0,"Male",2040,"12","93"
"2041",1,85,0,"Male",2041,"12","93"
"2042",2,75,0,"Male",2042,"12","93"
"2043",2,83,0,"Male",2043,"12","93"
"2044",2,101,0,"Male",2044,"12","93"
"2045",3,94,20,"Male",2045,"12","93"
"2046",10,103,20,"Male",2046,"12","93"
"2047",3,121,0,"Male",2047,"12","93"
"2048",3,91,0,"Male",2048,"12","93"
"2049",5,100,0,"Male",2049,"12","93"
"2050",10,118,31,"Female",2050,"12","93"
"2051",8,99,0,"Female",2051,"12","93"
"2052",10,136,1,"Female",2052,"12","93"
"2053",10,129,20,"Male",2053,"12","93"
"2054",5,107,0,"Female",2054,"12","93"
"2055",2,82,0,"Male",2055,"12","93"
"2056",3,86,0,"Female",2056,"12","93"
"2057",2,89,31,"Female",2057,"12","93"
"2058",7,93,0,"Male",2058,"12","93"
"2059",10,106,20,"Male",2059,"12","93"
"2060",5,84,20,"Female",2060,"12","93"
"2061",10,123,31,"Male",2061,"12","93"
"2062",7,106,0,"Female",2062,"12","93"
"2063",10,128,20,"Female",2063,"12","93"
"2064",4,103,20,"Male",2064,"12","94"
"2065",10,105,0,"Male",2065,"12","94"
"2066",4,93,0,"Female",2066,"12","94"
"2067",8,103,1,"Female",2067,"12","94"
"2068",10,117,20,"Female",2068,"12","94"
"2069",6,104,1,"Male",2069,"12","94"
"2070",10,121,1,"Female",2070,"11","94"
"2071",6,93,20,"Female",2071,"12","94"
"2072",10,101,20,"Male",2072,"12","94"
"2073",3,80,0,"Male",2073,"9","94"
"2074",2,82,0,"Male",2074,"12","94"
"2075",7,96,0,"Female",2075,"12","94"
"2076",10,115,1,"Female",2076,"12","94"
"2077",10,109,1,"Female",2077,"12","94"
"2078",5,100,0,"Male",2078,"17","95"
"2079",7,108,20,"Male",2079,"17","95"
"2080",7,107,20,"Male",2080,"17","95"
"2081",7,110,0,"Female",2081,"17","95"
"2082",10,110,20,"Female",2082,"17","95"
"2083",6,92,0,"Female",2083,"17","95"
"2084",5,90,0,"Male",2084,"17","95"
"2085",10,103,20,"Female",2085,"17","95"
"2086",9,112,1,"Female",2086,"17","95"
"2087",8,110,0,"Male",2087,"18","96"
"2088",7,111,0,"Male",2088,"18","96"
"2089",6,119,0,"Female",2089,"18","96"
"2090",6,99,0,"Female",2090,"18","96"
"2091",3,86,0,"Female",2091,"19","96"
"2092",8,101,0,"Female",2092,"18","96"
"2093",4,100,0,"Female",2093,"19","96"
"2094",5,86,0,"Female",2094,"18","96"
"2095",4,88,0,"Female",2095,"19","96"
"2096",4,95,0,"Female",2096,"18","96"
"2097",9,101,20,"Female",2097,"18","96"
"2098",6,112,0,"Female",2098,"18","96"
"2099",5,91,0,"Female",2099,"18","96"
"2100",10,115,0,"Female",2100,"18","96"
"2101",2,107,0,"Male",2101,"18","96"
"2102",3,92,0,"Female",2102,"19","96"
"2103",8,102,0,"Male",2103,"18","96"
"2104",3,99,31,"Male",2104,"18","96"
"2105",2,79,0,"Male",2105,"19","96"
"2106",3,92,0,"Male",2106,"19","96"
"2107",4,88,0,"Female",2107,"19","96"
"2108",2,77,0,"Male",2108,"19","96"
"2109",2,101,0,"Female",2109,"19","96"
"2110",2,77,0,"Female",2110,"19","96"
"2111",4,104,0,"Female",2111,"19","96"
"2112",3,85,0,"Male",2112,"19","96"
"2113",5,105,0,"Female",2113,"19","96"
"2114",7,110,0,"Female",2114,"18","96"
"2115",3,96,0,"Female",2115,"19","96"
"2116",4,100,0,"Male",2116,"18","96"
"2117",2,90,0,"Male",2117,"19","96"
"2118",1,92,0,"Male",2118,"19","96"
"2119",3,79,0,"Male",2119,"19","96"
"2120",2,105,0,"Female",2120,"19","96"
"2121",5,84,0,"Female",2121,"19","96"
"2122",6,104,0,"Male",2122,"18","96"
"2123",2,79,0,"Female",2123,"19","96"
"2124",2,112,0,"Male",2124,"14","97"
"2125",3,103,0,"Female",2125,"14","97"
"2126",3,101,0,"Female",2126,"14","97"
"2127",1,89,0,"Female",2127,"14","97"
"2128",2,84,0,"Male",2128,"14","97"
"2129",2,86,0,"Female",2129,"19","98"
"2130",2,76,0,"Male",2130,"19","98"
"2131",2,70,0,"Male",2131,"19","98"
"2132",3,88,0,"Male",2132,"19","98"
"2133",3,96,0,"Female",2133,"19","98"
"2134",10,94,0,"Male",2134,"19","98"
"2135",2,83,0,"Male",2135,"19","98"
"2136",4,86,0,"Male",2136,"19","98"
"2137",1,77,0,"Male",2137,"19","98"
"2138",3,93,0,"Female",2138,"19","98"
"2139",5,88,0,"Female",2139,"19","98"
"2140",2,72,0,"Male",2140,"19","98"
"2141",5,107,0,"Female",2141,"18","98"
"2142",9,107,0,"Male",2142,"18","98"
"2143",10,119,0,"Male",2143,"18","98"
"2144",10,105,20,"Male",2144,"18","98"
"2145",5,100,20,"Male",2145,"18","98"
"2146",3,103,0,"Male",2146,"18","98"
"2147",3,82,0,"Female",2147,"19","98"
"2148",4,100,0,"Female",2148,"19","98"
"2149",5,92,0,"Male",2149,"19","98"
"2150",9,95,0,"Male",2150,"18","98"
"2151",2,96,0,"Male",2151,"19","98"
"2152",2,70,0,"Female",2152,"19","98"
"2153",6,83,0,"Male",2153,"19","98"
"2154",1,78,0,"Female",2154,"19","98"
"2155",10,111,0,"Female",2155,"14","99"
"2156",4,104,1,"Male",2156,"14","99"
"2157",9,110,20,"Female",2157,"14","99"
"2158",10,128,20,"Female",2158,"14","99"
"2159",7,106,0,"Female",2159,"14","99"
"2160",2,86,0,"Male",2160,"14","99"
"2161",10,118,20,"Male",2161,"14","99"
"2162",8,106,0,"Male",2162,"14","99"
"2163",7,107,20,"Female",2163,"14","99"
"2164",10,91,20,"Female",2164,"14","99"
"2165",10,105,20,"Male",2165,"14","99"
"2166",10,117,20,"Male",2166,"14","99"
"2167",10,119,0,"Female",2167,"14","99"
"2168",6,85,20,"Female",2168,"14","99"
"2169",2,79,31,"Female",2169,"14","99"
"2170",6,105,0,"Female",2170,"18","99"
"2171",6,118,0,"Male",2171,"14","99"
"2172",10,130,0,"Male",2172,"14","99"
"2173",10,104,0,"Male",2173,"14","99"
"2174",10,112,31,"Female",2174,"14","99"
"2175",9,108,20,"Male",2175,"14","99"
"2176",10,116,1,"Male",2176,"14","99"
"2177",3,76,0,"Male",2177,"14","99"
"2178",3,107,0,"Male",2178,"18","100"
"2179",2,92,0,"Female",2179,"18","100"
"2180",7,122,0,"Female",2180,"18","100"
"2181",4,96,0,"Male",2181,"18","100"
"2182",1,84,0,"Male",2182,"18","100"
"2183",2,80,0,"Male",2183,"18","100"
"2184",8,126,0,"Male",2184,"18","100"
"2185",3,71,0,"Male",2185,"18","100"
"2186",6,102,0,"Female",2186,"18","100"
"2187",10,109,0,"Male",2187,"18","100"
"2188",9,116,0,"Female",2188,"18","100"
"2189",4,90,0,"Male",2189,"18","100"
"2190",3,102,0,"Male",2190,"18","100"
"2191",2,83,0,"Female",2191,"18","100"
"2192",4,96,0,"Male",2192,"18","100"
"2193",7,88,0,"Male",2193,"18","100"
"2194",2,81,0,"Male",2194,"18","100"
"2195",5,73,20,"Female",2195,"18","100"
"2196",6,107,0,"Female",2196,"18","100"
"2197",2,81,0,"Female",2197,"18","100"
"2198",6,86,0,"Male",2198,"18","100"
"2199",4,105,0,"Female",2199,"18","100"
"2200",1,79,0,"Male",2200,"18","100"
"2201",1,85,0,"Male",2201,"18","100"
"2202",3,82,0,"Female",2202,"18","100"
"2203",2,76,0,"Female",2203,"18","100"
"2204",2,85,0,"Male",2204,"18","100"
"2205",10,107,20,"Male",2205,"18","100"
"2206",1,81,0,"Male",2206,"18","100"
"2207",1,79,0,"Female",2207,"18","100"
"2208",1,80,0,"Male",2208,"18","100"
"2209",3,82,0,"Female",2209,"18","100"
"2210",5,95,0,"Female",2210,"18","100"
"2211",1,91,0,"Female",2211,"18","100"
"2212",8,106,0,"Male",2212,"18","100"
"2213",3,78,0,"Female",2213,"18","100"
"2214",6,110,0,"Female",2214,"18","100"
"2215",2,71,0,"Female",2215,"18","100"
"2216",2,85,0,"Male",2216,"18","100"
"2217",2,92,0,"Male",2217,"18","100"
"2218",4,101,31,"Male",2218,"18","100"
"2219",3,96,31,"Male",2219,"18","100"
"2220",9,89,0,"Male",2220,"18","100"
"2221",2,78,0,"Male",2221,"18","100"
"2222",2,83,0,"Male",2222,"18","100"
"2223",2,81,0,"Female",2223,"18","100"
"2224",2,102,0,"Female",2224,"18","100"
"2225",4,98,0,"Male",2225,"18","100"
"2226",5,77,0,"Male",2226,"18","101"
"2227",1,81,0,"Male",2227,"14","101"
"2228",3,94,31,"Male",2228,"16","101"
"2229",2,84,0,"Male",2229,"18","101"
"2230",7,90,0,"Male",2230,"18","101"
"2231",3,85,0,"Male",2231,"18","101"
"2232",3,100,0,"Female",2232,"18","101"
"2233",4,86,0,"Male",2233,"18","101"
"2234",2,89,0,"Male",2234,"18","101"
"2235",8,101,31,"Female",2235,"18","101"
"2236",4,83,0,"Female",2236,"18","101"
"2237",10,102,20,"Male",2237,"15","101"
"2238",7,96,0,"Female",2238,"18","101"
"2239",2,91,31,"Female",2239,"18","101"
"2240",5,108,31,"Male",2240,"18","101"
"2241",6,120,0,"Male",2241,"18","101"
"2242",5,91,0,"Male",2242,"18","101"
"2243",10,99,20,"Female",2243,"18","101"
"2244",7,98,31,"Female",2244,"18","101"
"2245",5,91,0,"Female",2245,"18","101"
"2246",3,94,0,"Female",2246,"18","101"
"2247",3,82,0,"Female",2247,"18","101"
"2248",8,89,0,"Female",2248,"18","101"
"2249",10,109,20,"Female",2249,"18","101"
"2250",9,114,0,"Male",2250,"18","101"
"2251",1,94,20,"Female",2251,"18","101"
"2252",10,118,0,"Female",2252,"18","101"
"2253",10,129,1,"Female",2253,"14","101"
"2254",10,98,31,"Male",2254,"18","101"
"2255",5,94,0,"Female",2255,"18","101"
"2256",10,116,20,"Female",2256,"18","101"
"2257",10,112,20,"Male",2257,"18","101"
"2258",4,90,0,"Male",2258,"18","101"
"2259",3,73,0,"Female",2259,"18","101"
"2260",2,94,0,"Female",2260,"18","101"
"2261",10,119,20,"Male",2261,"18","101"
"2262",2,72,0,"Female",2262,"18","101"
"2263",2,84,0,"Male",2263,"18","101"
"2264",10,105,31,"Male",2264,"18","101"
"2265",8,110,20,"Female",2265,"18","101"
"2266",2,96,20,"Male",2266,"18","101"
"2267",2,82,0,"Female",2267,"18","101"
"2268",7,103,31,"Female",2268,"18","101"
"2269",2,70,0,"Male",2269,"18","101"
"2270",2,95,0,"Male",2270,"18","101"
"2271",10,116,0,"Female",2271,"16","102"
"2272",10,117,0,"Female",2272,"16","102"
"2273",10,126,0,"Female",2273,"16","102"
"2274",8,118,0,"Male",2274,"16","102"
"2275",10,115,0,"Female",2275,"16","102"
"2276",2,94,0,"Male",2276,"16","102"
"2277",7,95,0,"Female",2277,"16","102"
"2278",2,86,0,"Male",2278,"16","102"
"2279",5,92,0,"Female",2279,"16","102"
"2280",4,117,0,"Male",2280,"16","102"
"2281",7,110,1,"Female",2281,"18","102"
"2282",3,91,0,"Male",2282,"16","102"
"2283",2,82,0,"Male",2283,"16","102"
"2284",9,106,20,"Male",2284,"14","103"
"2285",6,95,0,"Female",2285,"15","103"
"2286",5,90,0,"Male",2286,"15","103"
"2287",10,116,20,"Female",2287,"14","104"
"2288",10,106,20,"Female",2288,"14","104"
"2289",3,104,0,"Male",2289,"14","104"
"2290",10,96,0,"Male",2290,"14","104"
"2291",10,107,0,"Female",2291,"14","104"
"2292",2,106,0,"Male",2292,"14","104"
"2293",5,95,0,"Male",2293,"14","104"
"2294",10,104,0,"Male",2294,"14","104"
"2295",4,103,0,"Female",2295,"14","104"
"2296",5,96,20,"Female",2296,"14","104"
"2297",7,103,0,"Male",2297,"14","104"
"2298",5,100,20,"Female",2298,"14","104"
"2299",9,114,20,"Male",2299,"14","104"
"2300",10,111,20,"Female",2300,"14","104"
"2301",3,80,0,"Female",2301,"14","104"
"2302",10,110,20,"Female",2302,"14","104"
"2303",3,100,0,"Male",2303,"14","104"
"2304",7,105,0,"Male",2304,"14","104"
"2305",7,96,0,"Female",2305,"14","104"
"2306",6,102,20,"Female",2306,"14","104"
"2307",9,100,0,"Female",2307,"18","104"
"2308",10,100,31,"Male",2308,"14","104"
"2309",9,108,0,"Male",2309,"14","104"
"2310",9,129,20,"Female",2310,"14","104"
"2311",4,103,0,"Female",2311,"14","104"
"2312",8,93,0,"Female",2312,"14","104"
"2313",5,88,20,"Female",2313,"14","104"
"2314",3,85,20,"Male",2314,"14","104"
"2315",10,115,0,"Female",2315,"14","104"
"2316",9,101,20,"Female",2316,"14","104"
"2317",6,106,0,"Female",2317,"14","104"
"2318",10,105,0,"Male",2318,"14","104"
"2319",7,100,20,"Male",2319,"14","104"
"2320",10,101,20,"Male",2320,"14","104"
"2321",6,90,0,"Female",2321,"14","104"
"2322",9,108,0,"Female",2322,"14","104"
"2323",2,75,20,"Male",2323,"14","104"
"2324",3,100,0,"Male",2324,"14","104"
"2325",4,94,20,"Female",2325,"14","104"
"2326",10,103,20,"Male",2326,"14","104"
"2327",2,100,31,"Male",2327,"14","104"
"2328",10,104,20,"Female",2328,"14","104"
"2329",8,91,0,"Male",2329,"18","105"
"2330",3,82,0,"Female",2330,"18","105"
"2331",5,101,0,"Male",2331,"18","105"
"2332",4,104,0,"Male",2332,"18","105"
"2333",2,86,0,"Female",2333,"18","105"
"2334",5,106,0,"Male",2334,"18","105"
"2335",3,96,0,"Female",2335,"18","105"
"2336",8,119,20,"Male",2336,"18","105"
"2337",1,88,0,"Male",2337,"18","105"
"2338",8,105,0,"Male",2338,"18","105"
"2339",2,78,0,"Female",2339,"18","105"
"2340",2,85,0,"Female",2340,"5","105"
"2341",4,88,0,"Male",2341,"18","105"
"2342",8,111,20,"Male",2342,"18","105"
"2343",1,78,0,"Male",2343,"18","105"
"2344",9,102,0,"Male",2344,"18","105"
"2345",3,89,0,"Female",2345,"18","105"
"2346",2,96,0,"Female",2346,"18","105"
"2347",4,108,0,"Male",2347,"18","105"
"2348",7,91,0,"Male",2348,"14","106"
"2349",5,107,20,"Male",2349,"14","106"
"2350",7,103,0,"Female",2350,"14","106"
"2351",8,101,0,"Female",2351,"14","106"
"2352",3,88,0,"Female",2352,"14","106"
"2353",2,96,20,"Male",2353,"14","106"
"2354",10,114,0,"Female",2354,"14","106"
"2355",4,85,20,"Male",2355,"17","107"
"2356",3,82,0,"Female",2356,"17","107"
"2357",3,96,20,"Female",2357,"17","107"
"2358",5,117,20,"Female",2358,"17","107"
"2359",7,104,20,"Male",2359,"17","107"
"2360",10,100,20,"Male",2360,"17","107"
"2361",8,98,1,"Male",2361,"17","107"
"2362",3,81,0,"Male",2362,"17","107"
"2363",10,105,20,"Female",2363,"17","107"
"2364",2,86,0,"Male",2364,"17","107"
"2365",6,107,20,"Female",2365,"17","107"
"2366",7,115,20,"Female",2366,"17","107"
"2367",2,88,0,"Male",2367,"17","107"
"2368",10,105,31,"Male",2368,"17","107"
"2369",6,98,0,"Female",2369,"17","107"
"2370",10,100,20,"Female",2370,"17","107"
"2371",9,112,20,"Male",2371,"17","107"
"2372",6,98,0,"Female",2372,"17","107"
"2373",9,100,0,"Male",2373,"17","107"
"2374",4,92,0,"Male",2374,"17","107"
"2375",2,86,20,"Male",2375,"17","107"
"2376",5,90,31,"Male",2376,"17","107"
"2377",5,104,1,"Male",2377,"16","107"
"2378",10,106,0,"Female",2378,"17","107"
"2379",7,131,31,"Male",2379,"17","107"
"2380",10,118,1,"Female",2380,"17","107"
"2381",2,76,1,"Male",2381,"17","107"
"2382",2,70,0,"Male",2382,"17","107"
"2383",9,96,0,"Female",2383,"17","107"
"2384",5,105,20,"Female",2384,"17","107"
"2385",8,100,0,"Female",2385,"17","107"
"2386",5,89,31,"Female",2386,"17","107"
"2387",8,103,20,"Female",2387,"17","107"
"2388",9,100,0,"Female",2388,"18","107"
"2389",10,107,1,"Male",2389,"17","107"
"2390",6,95,20,"Male",2390,"17","107"
"2391",6,92,20,"Female",2391,"17","107"
"2392",10,113,20,"Female",2392,"17","107"
"2393",5,82,20,"Male",2393,"17","107"
"2394",4,95,20,"Female",2394,"17","107"
"2395",3,106,20,"Male",2395,"17","107"
"2396",10,123,20,"Female",2396,"17","107"
"2397",10,119,31,"Female",2397,"16","107"
"2398",5,103,20,"Female",2398,"17","107"
"2399",7,101,1,"Male",2399,"17","107"
"2400",8,102,0,"Male",2400,"17","107"
"2401",10,121,1,"Female",2401,"17","107"
"2402",7,104,0,"Female",2402,"17","107"
"2403",6,113,20,"Female",2403,"17","107"
"2404",10,120,20,"Female",2404,"17","107"
"2405",7,103,20,"Male",2405,"15","108"
"2406",2,95,0,"Male",2406,"15","108"
"2407",4,83,0,"Male",2407,"15","108"
"2408",2,81,0,"Female",2408,"15","108"
"2409",2,99,0,"Male",2409,"15","108"
"2410",2,92,0,"Male",2410,"15","108"
"2411",2,89,0,"Female",2411,"15","108"
"2412",10,121,0,"Male",2412,"15","108"
"2413",4,96,0,"Male",2413,"15","108"
"2414",5,92,31,"Female",2414,"15","108"
"2415",1,94,0,"Male",2415,"15","108"
"2416",10,98,0,"Female",2416,"15","108"
"2417",5,94,0,"Female",2417,"15","108"
"2418",5,95,0,"Male",2418,"14","108"
"2419",10,126,31,"Female",2419,"15","108"
"2420",3,86,20,"Female",2420,"14","108"
"2421",6,95,0,"Male",2421,"14","108"
"2422",6,106,20,"Male",2422,"15","108"
"2423",7,113,0,"Female",2423,"15","108"
"2424",4,75,0,"Female",2424,"15","108"
"2425",5,101,0,"Female",2425,"15","108"
"2426",5,92,0,"Male",2426,"15","108"
"2427",4,98,0,"Female",2427,"15","108"
"2428",4,91,0,"Female",2428,"15","108"
"2429",3,86,0,"Male",2429,"15","108"
"2430",8,107,0,"Male",2430,"15","108"
"2431",3,88,20,"Male",2431,"15","108"
"2432",1,104,0,"Male",2432,"15","108"
"2433",2,77,0,"Female",2433,"15","108"
"2434",2,100,0,"Female",2434,"13","108"
"2435",4,93,0,"Female",2435,"15","108"
"2436",4,93,0,"Female",2436,"14","109"
"2437",3,91,0,"Male",2437,"13","109"
"2438",4,104,31,"Male",2438,"14","109"
"2439",10,104,0,"Female",2439,"13","109"
"2440",7,118,0,"Male",2440,"13","109"
"2441",6,92,20,"Female",2441,"13","109"
"2442",10,110,20,"Male",2442,"13","109"
"2443",3,82,0,"Male",2443,"14","109"
"2444",8,105,0,"Male",2444,"13","109"
"2445",4,100,0,"Male",2445,"15","109"
"2446",10,105,0,"Female",2446,"14","109"
"2447",5,103,0,"Male",2447,"14","109"
"2448",4,96,20,"Male",2448,"13","109"
"2449",4,106,0,"Male",2449,"14","109"
"2450",7,109,0,"Male",2450,"14","109"
"2451",5,102,20,"Male",2451,"17","109"
"2452",10,92,1,"Female",2452,"14","109"
"2453",8,98,0,"Female",2453,"14","109"
"2454",9,96,0,"Female",2454,"14","109"
"2455",10,110,20,"Male",2455,"13","109"
"2456",9,105,0,"Male",2456,"13","109"
"2457",9,127,20,"Female",2457,"13","109"
"2458",10,110,0,"Female",2458,"13","109"
"2459",10,115,0,"Female",2459,"14","109"
"2460",2,90,0,"Male",2460,"13","109"
"2461",2,78,20,"Male",2461,"14","109"
"2462",10,102,0,"Male",2462,"14","109"
"2463",10,120,20,"Male",2463,"13","109"
"2464",2,70,0,"Male",2464,"13","109"
"2465",9,92,0,"Male",2465,"15","109"
"2466",6,104,0,"Female",2466,"13","109"
"2467",6,113,20,"Male",2467,"14","109"
"2468",2,93,0,"Female",2468,"14","109"
"2469",8,110,20,"Female",2469,"14","109"
"2470",10,115,0,"Male",2470,"13","109"
"2471",6,95,0,"Male",2471,"13","109"
"2472",10,104,20,"Female",2472,"14","109"
"2473",10,107,0,"Male",2473,"14","109"
"2474",8,99,1,"Male",2474,"13","109"
"2475",4,98,20,"Female",2475,"14","109"
"2476",3,84,31,"Male",2476,"13","109"
"2477",9,109,0,"Male",2477,"15","110"
"2478",10,117,0,"Male",2478,"15","110"
"2479",4,113,0,"Male",2479,"15","110"
"2480",8,112,0,"Female",2480,"15","110"
"2481",5,89,0,"Male",2481,"15","110"
"2482",4,75,0,"Male",2482,"15","110"
"2483",10,111,20,"Male",2483,"15","110"
"2484",10,104,0,"Female",2484,"15","110"
"2485",2,102,0,"Male",2485,"15","110"
"2486",5,85,0,"Male",2486,"15","110"
"2487",4,100,0,"Male",2487,"15","110"
"2488",6,96,0,"Female",2488,"15","110"
"2489",2,83,0,"Male",2489,"15","110"
"2490",2,92,31,"Female",2490,"15","110"
"2491",6,93,0,"Female",2491,"15","110"
"2492",4,116,31,"Female",2492,"15","110"
"2493",3,83,0,"Female",2493,"15","110"
"2494",10,134,31,"Male",2494,"15","110"
"2495",4,105,0,"Male",2495,"15","110"
"2496",8,108,0,"Male",2496,"15","110"
"2497",8,102,0,"Male",2497,"15","110"
"2498",6,101,0,"Female",2498,"15","110"
"2499",8,117,20,"Male",2499,"15","110"
"2500",4,89,0,"Female",2500,"15","110"
"2501",5,82,31,"Female",2501,"15","110"
"2502",1,90,0,"Male",2502,"15","110"
"2503",3,100,20,"Male",2503,"15","110"
"2504",3,79,0,"Female",2504,"15","110"
"2505",6,120,0,"Male",2505,"15","110"
"2506",5,89,0,"Female",2506,"15","110"
"2507",10,101,0,"Male",2507,"15","110"
"2508",6,91,20,"Female",2508,"14","110"
"2509",7,115,0,"Male",2509,"15","110"
"2510",3,74,20,"Male",2510,"15","110"
"2511",9,114,31,"Male",2511,"15","110"
"2512",10,126,31,"Female",2512,"15","110"
"2513",4,90,0,"Female",2513,"15","110"
