"","SID","ID","GENDER","SOC","ACH_M3","group","ACH_P6","PID"
"1604","13","3376","Male","Medium",7,"high",100,"142"
"1605","13","3377","Male","Poor",10,"high",111,"142"
"1606","13","3378","Female","Medium",10,"high",119,"142"
"1607","13","3380","Female","Poor",10,"high",105,"142"
"1608","13","3381","Female","Poor",10,"high",135,"142"
"1609","13","3382","Male","Poor",9,"high",102,"142"
"1610","13","3383","Male","Poor",9,"high",104,"142"
"1611","13","3384","Female","Medium",9,"high",98,"142"
"1612","17","3385","Male","Medium",7,"high",92,"143"
"1613","17","3386","Male","Poor",9,"high",90,"143"
"1614","17","3388","Female","Poor",10,"high",115,"143"
"1615","17","3389","Male","Poor",8,"high",94,"143"
"1616","17","3390","Male","Rich",7,"high",86,"143"
"1617","17","3393","Male","Poor",7,"high",89,"143"
"1618","17","3394","Male","Poor",8,"high",84,"143"
"1619","17","3396","Male","Rich",7,"high",90,"143"
"1620","17","3397","Female","Poor",10,"high",109,"143"
"1621","17","3398","Male","Medium",8,"high",82,"143"
"1622","17","3399","Male","Poor",8,"high",94,"143"
"1623","17","3400","Male","Medium",7,"high",110,"143"
"1624","17","3401","Female","Medium",10,"high",118,"143"
"1625","17","3402","Male","Medium",8,"high",99,"143"
"1626","17","3403","Male","Poor",8,"high",116,"143"
"1627","17","3404","Male","Medium",6,"high",84,"143"
"1628","17","3405","Male","Medium",10,"high",118,"143"
"1629","17","3408","Female","Medium",9,"high",100,"143"
"1630","17","3409","Male","Poor",6,"high",91,"143"
"1631","17","3412","Male","Rich",9,"high",96,"143"
"1632","16","3413","Male","Medium",8,"high",102,"143"
"1633","17","3414","Female","Poor",8,"high",113,"143"
"1634","17","3416","Male","Poor",8,"high",103,"143"
"1635","17","3417","Female","Medium",10,"high",98,"143"
"1636","17","3418","Male","Poor",10,"high",117,"143"
"1637","17","3419","Female","Medium",9,"high",98,"143"
"1638","17","3420","Male","Medium",10,"high",118,"143"
"1639","17","3423","Male","Poor",10,"high",115,"143"
"1640","17","3424","Female","Medium",10,"high",124,"143"
"1641","17","3425","Male","Rich",9,"high",114,"143"
"1642","17","3426","Male","Poor",10,"high",102,"143"
"1643","17","3427","Male","Rich",7,"high",89,"143"
"1644","17","3428","Male","Poor",6,"high",111,"143"
"1645","17","3429","Male","Poor",10,"high",99,"143"
"1646","9","2","Female","Poor",3,"low",100,"1"
"1647","9","3","Male","Poor",2,"low",86,"1"
"1648","9","4","Male","Medium",3,"low",94,"1"
"1649","9","5","Female","Poor",2,"low",70,"1"
"1650","9","6","Female","Poor",2,"low",83,"1"
"1651","1","7","Female","Poor",4,"low",83,"1"
"1652","9","9","Male","Poor",4,"low",91,"1"
"1653","9","10","Male","Poor",2,"low",81,"1"
"1654","9","11","Male","Poor",3,"low",83,"1"
"1655","9","13","Female","Poor",2,"low",76,"1"
"1656","9","14","Male","Poor",3,"low",70,"1"
"1657","9","16","Female","Poor",2,"low",78,"1"
"1658","9","19","Male","Medium",2,"low",83,"1"
"1659","9","20","Male","Poor",3,"low",70,"1"
"1660","9","22","Male","Poor",2,"low",70,"1"
"1661","9","23","Female","Poor",2,"low",75,"1"
"1662","9","24","Female","Poor",3,"low",86,"1"
"1663","9","25","Female","Poor",4,"low",105,"1"
"1664","9","26","Female","Rich",4,"low",96,"1"
"1665","9","27","Female","Poor",2,"low",81,"1"
"1666","9","28","Female","Poor",5,"low",90,"1"
"1667","9","29","Male","Poor",3,"low",95,"1"
"1668","9","31","Female","Poor",4,"low",96,"1"
"1669","9","32","Female","Poor",5,"low",92,"1"
"1670","9","33","Male","Poor",1,"low",70,"1"
"1671","9","34","Male","Poor",4,"low",98,"1"
"1672","9","35","Female","Poor",4,"low",92,"1"
"1673","9","36","Female","Poor",2,"low",85,"1"
"1674","18","38","Male","Poor",1,"low",70,"1"
"1675","1","39","Female","Poor",2,"low",76,"1"
"1676","9","40","Male","Poor",2,"low",88,"1"
"1677","9","46","Male","Poor",3,"low",81,"1"
"1678","1","50","Female","Poor",2,"low",71,"1"
"1679","9","51","Female","Poor",3,"low",89,"1"
"1680","9","52","Female","Rich",3,"low",96,"1"
"1681","9","53","Female","Rich",4,"low",101,"1"
"1682","9","54","Female","Poor",2,"low",74,"1"
"1683","7","56","Male","Poor",2,"low",84,"2"
"1684","7","57","Male","Poor",4,"low",95,"2"
"1685","7","59","Male","Poor",2,"low",102,"2"
"1686","7","60","Female","Poor",2,"low",72,"2"
"1687","9","65","Female","Rich",2,"low",84,"4"
"1688","9","67","Female","Poor",3,"low",80,"4"
"1689","1","72","Male","Poor",1,"low",81,"5"
"1690","1","73","Female","Poor",2,"low",85,"5"
"1691","1","74","Male","Poor",1,"low",81,"5"
"1692","1","75","Male","Poor",2,"low",75,"5"
"1693","1","76","Male","Poor",3,"low",84,"5"
"1694","1","77","Female","Poor",4,"low",90,"5"
"1695","1","78","Male","Poor",5,"low",112,"5"
"1696","1","80","Female","Poor",2,"low",80,"5"
"1697","1","81","Female","Poor",2,"low",83,"5"
"1698","1","85","Male","Poor",2,"low",96,"5"
"1699","1","86","Female","Poor",4,"low",96,"5"
"1700","1","87","Male","Poor",2,"low",83,"5"
"1701","1","88","Male","Poor",2,"low",90,"5"
"1702","1","92","Male","Medium",4,"low",100,"5"
"1703","1","93","Female","Poor",2,"low",84,"5"
"1704","1","94","Male","Poor",2,"low",92,"5"
"1705","1","95","Male","Rich",5,"low",108,"5"
"1706","1","99","Female","Poor",1,"low",70,"5"
"1707","1","100","Female","Poor",5,"low",93,"5"
"1708","1","102","Male","Poor",3,"low",88,"5"
"1709","1","104","Female","Poor",2,"low",89,"5"
"1710","1","106","Male","Poor",3,"low",96,"5"
"1711","1","108","Male","Poor",3,"low",75,"5"
"1712","1","109","Female","Poor",3,"low",92,"5"
"1713","1","110","Male","Poor",3,"low",91,"5"
"1714","1","111","Male","Poor",2,"low",70,"5"
"1715","1","114","Male","Poor",2,"low",74,"5"
"1716","1","115","Female","Poor",2,"low",84,"5"
"1717","1","118","Male","Poor",3,"low",77,"5"
"1718","1","119","Male","Poor",3,"low",81,"5"
"1719","1","120","Female","Poor",2,"low",81,"5"
"1720","1","122","Male","Poor",1,"low",84,"5"
"1721","1","123","Female","Poor",5,"low",96,"5"
"1722","1","124","Female","Poor",3,"low",107,"5"
"1723","5","126","Female","Poor",2,"low",103,"6"
"1724","5","127","Male","Rich",4,"low",95,"6"
"1725","5","133","Male","Poor",4,"low",80,"6"
"1726","5","136","Male","Medium",4,"low",82,"6"
"1727","5","138","Male","Poor",2,"low",79,"6"
"1728","5","139","Male","Poor",4,"low",89,"6"
"1729","5","141","Male","Poor",2,"low",85,"6"
"1730","5","142","Male","Poor",3,"low",93,"6"
"1731","5","144","Female","Poor",4,"low",92,"6"
"1732","5","145","Female","Poor",5,"low",96,"6"
"1733","5","146","Male","Poor",2,"low",81,"6"
"1734","5","147","Male","Poor",5,"low",92,"6"
"1735","5","149","Male","Poor",2,"low",94,"6"
"1736","5","150","Male","Poor",3,"low",78,"6"
"1737","5","151","Male","Poor",3,"low",78,"6"
"1738","5","152","Male","Poor",2,"low",96,"6"
"1739","5","157","Male","Poor",4,"low",84,"6"
"1740","5","158","Male","Poor",2,"low",70,"6"
"1741","5","159","Male","Poor",2,"low",70,"6"
"1742","5","163","Female","Poor",2,"low",86,"6"
"1743","5","164","Female","Rich",2,"low",88,"6"
"1744","5","166","Female","Poor",3,"low",98,"6"
"1745","5","170","Female","Poor",2,"low",83,"6"
"1746","11","172","Female","Medium",3,"low",89,"6"
"1747","5","177","Female","Poor",2,"low",99,"6"
"1748","19","180","Male","Poor",2,"low",85,"7"
"1749","4","181","Female","Poor",2,"low",79,"7"
"1750","19","182","Female","Poor",2,"low",77,"7"
"1751","19","183","Female","Poor",4,"low",100,"7"
"1752","19","184","Male","Poor",5,"low",95,"7"
"1753","18","186","Female","Poor",5,"low",116,"7"
"1754","19","187","Female","Poor",2,"low",99,"7"
"1755","19","191","Female","Poor",3,"low",78,"7"
"1756","19","192","Male","Medium",4,"low",102,"7"
"1757","19","193","Male","Poor",2,"low",94,"7"
"1758","19","195","Female","Poor",3,"low",80,"7"
"1759","19","196","Female","Poor",4,"low",89,"7"
"1760","6","197","Female","Medium",4,"low",84,"7"
"1761","18","201","Female","Rich",5,"low",111,"7"
"1762","9","202","Male","Poor",2,"low",77,"8"
"1763","9","203","Female","Rich",4,"low",84,"8"
"1764","9","204","Male","Medium",3,"low",96,"8"
"1765","9","205","Male","Poor",2,"low",84,"8"
"1766","9","206","Female","Poor",1,"low",88,"8"
"1767","1","207","Male","Poor",5,"low",95,"8"
"1768","9","208","Male","Poor",2,"low",72,"8"
"1769","9","209","Female","Medium",4,"low",86,"8"
"1770","9","211","Female","Rich",2,"low",100,"8"
"1771","9","213","Female","Poor",2,"low",105,"8"
"1772","19","214","Female","Poor",1,"low",81,"8"
"1773","9","216","Male","Poor",2,"low",76,"8"
"1774","6","218","Female","Poor",2,"low",75,"9"
"1775","19","219","Female","Poor",2,"low",78,"9"
"1776","19","220","Male","Poor",2,"low",77,"9"
"1777","19","224","Male","Medium",3,"low",83,"9"
"1778","3","225","Male","Poor",1,"low",82,"9"
"1779","19","227","Male","Medium",5,"low",94,"9"
"1780","19","228","Female","Poor",3,"low",88,"9"
"1781","19","229","Male","Poor",1,"low",70,"9"
"1782","19","231","Male","Poor",3,"low",93,"9"
"1783","19","234","Male","Poor",2,"low",70,"9"
"1784","19","235","Male","Poor",3,"low",112,"9"
"1785","19","236","Male","Poor",2,"low",85,"9"
"1786","19","237","Female","Poor",3,"low",80,"9"
"1787","19","238","Female","Poor",4,"low",77,"9"
"1788","19","241","Male","Poor",3,"low",82,"9"
"1789","19","242","Female","Medium",4,"low",82,"9"
"1790","19","243","Male","Poor",4,"low",103,"9"
"1791","19","245","Male","Poor",3,"low",95,"9"
"1792","19","246","Male","Poor",5,"low",99,"9"
"1793","19","248","Female","Poor",2,"low",83,"9"
"1794","1","249","Male","Poor",2,"low",91,"9"
"1795","8","250","Male","Medium",2,"low",86,"10"
"1796","8","251","Male","Poor",2,"low",77,"10"
"1797","8","254","Female","Poor",2,"low",93,"10"
"1798","8","256","Male","Poor",2,"low",81,"10"
"1799","10","258","Female","Poor",2,"low",75,"10"
"1800","8","259","Female","Poor",2,"low",77,"10"
"1801","8","260","Male","Poor",3,"low",95,"10"
"1802","8","261","Male","Poor",2,"low",74,"10"
"1803","8","263","Female","Poor",5,"low",93,"10"
"1804","8","265","Male","Poor",2,"low",86,"10"
"1805","8","266","Male","Poor",2,"low",81,"10"
"1806","1","269","Male","Rich",2,"low",72,"11"
"1807","1","270","Female","Poor",4,"low",88,"11"
"1808","1","271","Female","Poor",2,"low",70,"11"
"1809","1","272","Female","Poor",3,"low",70,"11"
"1810","1","274","Male","Poor",1,"low",103,"11"
"1811","1","278","Male","Poor",2,"low",86,"11"
"1812","1","280","Male","Poor",5,"low",96,"11"
"1813","1","281","Male","Poor",2,"low",81,"11"
"1814","2","283","Male","Poor",5,"low",90,"12"
"1815","2","284","Female","Poor",3,"low",76,"12"
"1816","3","286","Female","Poor",2,"low",95,"12"
"1817","2","287","Female","Poor",4,"low",81,"12"
"1818","2","288","Female","Poor",2,"low",84,"12"
"1819","2","289","Male","Medium",5,"low",103,"12"
"1820","2","290","Female","Poor",5,"low",86,"12"
"1821","2","291","Male","Poor",2,"low",84,"12"
"1822","2","292","Female","Poor",5,"low",79,"12"
"1823","2","293","Female","Poor",3,"low",90,"12"
"1824","2","294","Male","Poor",3,"low",95,"12"
"1825","2","295","Female","Poor",4,"low",104,"12"
"1826","2","296","Female","Poor",4,"low",100,"12"
"1827","2","298","Male","Poor",2,"low",82,"12"
"1828","2","301","Female","Poor",2,"low",80,"12"
"1829","4","304","Male","Poor",5,"low",91,"13"
"1830","4","311","Female","Poor",4,"low",96,"13"
"1831","4","314","Female","Medium",5,"low",99,"13"
"1832","4","316","Female","Poor",4,"low",105,"13"
"1833","4","317","Female","Poor",2,"low",108,"13"
"1834","4","318","Female","Medium",2,"low",89,"13"
"1835","4","323","Female","Medium",5,"low",113,"13"
"1836","4","324","Female","Rich",3,"low",102,"13"
"1837","4","327","Male","Medium",3,"low",81,"13"
"1838","4","328","Female","Poor",3,"low",79,"13"
"1839","2","329","Male","Poor",2,"low",94,"14"
"1840","2","330","Male","Poor",4,"low",96,"14"
"1841","4","334","Female","Poor",3,"low",80,"14"
"1842","2","337","Male","Poor",5,"low",106,"14"
"1843","2","340","Male","Poor",2,"low",89,"14"
"1844","2","342","Female","Poor",4,"low",96,"14"
"1845","2","345","Male","Poor",4,"low",96,"14"
"1846","2","346","Female","Poor",3,"low",114,"14"
"1847","2","352","Male","Poor",4,"low",90,"14"
"1848","2","354","Male","Poor",2,"low",71,"14"
"1849","2","355","Male","Poor",2,"low",86,"14"
"1850","2","356","Female","Poor",3,"low",102,"14"
"1851","2","358","Male","Poor",5,"low",80,"14"
"1852","2","360","Female","Medium",4,"low",88,"14"
"1853","2","361","Male","Poor",5,"low",98,"14"
"1854","15","363","Male","Poor",2,"low",77,"14"
"1855","2","365","Male","Poor",3,"low",111,"14"
"1856","4","372","Male","Poor",2,"low",77,"15"
"1857","4","374","Female","Poor",4,"low",91,"15"
"1858","4","377","Male","Poor",2,"low",75,"15"
"1859","4","379","Male","Poor",4,"low",92,"15"
"1860","4","381","Male","Poor",4,"low",99,"15"
"1861","4","382","Male","Poor",4,"low",90,"15"
"1862","4","384","Female","Poor",2,"low",94,"15"
"1863","4","386","Male","Poor",5,"low",102,"15"
"1864","4","389","Male","Poor",2,"low",75,"15"
"1865","4","393","Female","Medium",2,"low",100,"15"
"1866","4","395","Female","Poor",4,"low",94,"15"
"1867","4","398","Female","Poor",3,"low",78,"15"
"1868","4","399","Female","Poor",5,"low",83,"15"
"1869","4","401","Female","Medium",5,"low",104,"15"
"1870","7","403","Female","Poor",5,"low",98,"16"
"1871","3","404","Male","Poor",2,"low",92,"16"
"1872","3","405","Female","Poor",3,"low",110,"16"
"1873","7","407","Female","Poor",2,"low",70,"16"
"1874","7","408","Male","Poor",4,"low",115,"16"
"1875","7","413","Female","Poor",3,"low",70,"16"
"1876","7","414","Female","Poor",4,"low",102,"16"
"1877","7","415","Male","Poor",2,"low",98,"16"
"1878","7","416","Male","Poor",5,"low",108,"16"
"1879","7","417","Female","Poor",4,"low",116,"16"
"1880","7","419","Male","Poor",2,"low",70,"16"
"1881","7","420","Female","Poor",2,"low",76,"16"
"1882","7","422","Male","Medium",2,"low",91,"16"
"1883","7","424","Male","Poor",2,"low",100,"16"
"1884","7","425","Male","Poor",3,"low",99,"16"
"1885","7","427","Male","Poor",3,"low",107,"16"
"1886","7","428","Male","Poor",2,"low",92,"16"
"1887","7","430","Female","Poor",2,"low",70,"16"
"1888","7","431","Female","Poor",3,"low",106,"16"
"1889","7","432","Female","Poor",4,"low",98,"16"
"1890","7","433","Male","Poor",3,"low",93,"16"
"1891","7","437","Male","Poor",4,"low",82,"16"
"1892","7","440","Female","Poor",3,"low",96,"16"
"1893","7","441","Female","Medium",4,"low",93,"16"
"1894","4","443","Female","Poor",4,"low",105,"17"
"1895","4","444","Male","Poor",2,"low",71,"17"
"1896","4","447","Female","Poor",2,"low",75,"17"
"1897","4","454","Male","Poor",3,"low",70,"17"
"1898","4","455","Male","Medium",5,"low",100,"17"
"1899","4","459","Male","Poor",5,"low",100,"17"
"1900","4","461","Female","Poor",2,"low",91,"17"
"1901","4","464","Male","Medium",4,"low",91,"17"
"1902","4","465","Male","Poor",2,"low",85,"17"
"1903","4","466","Male","Rich",4,"low",98,"17"
"1904","4","467","Male","Poor",4,"low",100,"17"
"1905","4","469","Female","Poor",2,"low",86,"17"
"1906","4","478","Male","Rich",2,"low",75,"17"
"1907","3","479","Male","Medium",2,"low",79,"18"
"1908","3","480","Male","Poor",2,"low",78,"18"
"1909","3","483","Female","Poor",2,"low",83,"18"
"1910","3","484","Female","Poor",5,"low",90,"18"
"1911","3","486","Female","Poor",1,"low",72,"18"
"1912","3","487","Female","Poor",2,"low",85,"18"
"1913","3","488","Male","Poor",2,"low",99,"18"
"1914","4","490","Female","Poor",4,"low",79,"18"
"1915","3","491","Male","Rich",2,"low",90,"18"
"1916","3","492","Male","Poor",3,"low",88,"18"
"1917","3","494","Female","Poor",5,"low",91,"18"
"1918","3","495","Female","Poor",5,"low",104,"18"
"1919","8","496","Female","Poor",2,"low",81,"18"
"1920","3","497","Male","Medium",4,"low",90,"18"
"1921","4","499","Female","Poor",3,"low",90,"18"
"1922","3","500","Female","Poor",3,"low",71,"18"
"1923","3","504","Male","Poor",5,"low",94,"18"
"1924","3","505","Female","Poor",2,"low",83,"18"
"1925","3","507","Male","Poor",2,"low",100,"18"
"1926","3","509","Male","Poor",4,"low",93,"18"
"1927","3","510","Female","Medium",5,"low",89,"18"
"1928","3","512","Female","Poor",5,"low",102,"19"
"1929","3","515","Male","Poor",2,"low",88,"19"
"1930","4","516","Male","Medium",3,"low",100,"19"
"1931","3","518","Female","Medium",5,"low",115,"19"
"1932","3","527","Female","Medium",5,"low",94,"19"
"1933","3","529","Male","Medium",2,"low",72,"19"
"1934","3","530","Male","Poor",2,"low",100,"19"
"1935","3","531","Female","Medium",3,"low",88,"19"
"1936","3","536","Female","Poor",1,"low",104,"19"
"1937","3","537","Female","Poor",4,"low",89,"19"
"1938","3","538","Female","Medium",5,"low",96,"19"
"1939","3","542","Female","Poor",4,"low",110,"19"
"1940","4","544","Female","Rich",1,"low",78,"20"
"1941","2","545","Male","Poor",5,"low",102,"20"
"1942","2","547","Male","Poor",4,"low",88,"20"
"1943","2","548","Male","Poor",2,"low",91,"20"
"1944","2","549","Female","Poor",4,"low",90,"20"
"1945","2","552","Male","Poor",2,"low",85,"20"
"1946","2","555","Female","Poor",2,"low",77,"20"
"1947","2","556","Female","Rich",4,"low",94,"20"
"1948","2","557","Male","Poor",2,"low",70,"20"
"1949","2","558","Male","Poor",3,"low",93,"20"
"1950","2","559","Female","Poor",2,"low",99,"20"
"1951","2","560","Female","Poor",3,"low",86,"20"
"1952","2","561","Male","Poor",3,"low",100,"20"
"1953","2","562","Female","Poor",2,"low",89,"20"
"1954","4","563","Male","Poor",2,"low",77,"20"
"1955","2","564","Female","Poor",4,"low",94,"20"
"1956","2","566","Female","Medium",3,"low",92,"20"
"1957","2","567","Male","Poor",3,"low",98,"20"
"1958","2","568","Male","Poor",5,"low",98,"20"
"1959","2","569","Male","Poor",1,"low",84,"20"
"1960","3","570","Male","Rich",3,"low",102,"20"
"1961","2","572","Male","Poor",3,"low",84,"20"
"1962","2","574","Female","Poor",2,"low",93,"20"
"1963","1","576","Male","Rich",2,"low",74,"21"
"1964","1","577","Female","Poor",3,"low",91,"21"
"1965","1","578","Male","Poor",2,"low",77,"21"
"1966","1","580","Male","Poor",5,"low",94,"21"
"1967","1","581","Female","Poor",2,"low",95,"21"
"1968","1","582","Male","Poor",5,"low",92,"21"
"1969","1","583","Female","Poor",3,"low",88,"21"
"1970","1","585","Male","Poor",1,"low",93,"21"
"1971","1","588","Male","Poor",4,"low",91,"21"
"1972","1","589","Male","Poor",2,"low",78,"21"
"1973","1","590","Female","Poor",2,"low",84,"21"
"1974","1","592","Male","Poor",3,"low",77,"21"
"1975","1","593","Male","Poor",4,"low",86,"21"
"1976","1","594","Female","Poor",4,"low",98,"21"
"1977","1","597","Female","Poor",3,"low",78,"21"
"1978","1","599","Male","Poor",4,"low",80,"21"
"1979","1","601","Male","Poor",4,"low",89,"21"
"1980","1","603","Male","Poor",2,"low",82,"21"
"1981","1","604","Female","Poor",2,"low",75,"21"
"1982","11","605","Male","Poor",2,"low",82,"21"
"1983","1","606","Male","Poor",2,"low",90,"21"
"1984","1","607","Male","Poor",3,"low",80,"21"
"1985","1","608","Female","Poor",3,"low",90,"21"
"1986","1","609","Female","Poor",2,"low",94,"21"
"1987","1","610","Female","Rich",3,"low",101,"21"
"1988","1","611","Female","Poor",3,"low",92,"21"
"1989","5","616","Female","Poor",2,"low",83,"22"
"1990","5","617","Male","Poor",3,"low",92,"22"
"1991","5","619","Male","Poor",2,"low",86,"22"
"1992","8","620","Female","Medium",2,"low",90,"22"
"1993","5","623","Female","Poor",4,"low",96,"22"
"1994","5","627","Female","Poor",3,"low",92,"22"
"1995","5","628","Male","Medium",2,"low",95,"22"
"1996","5","630","Male","Poor",2,"low",81,"22"
"1997","5","631","Female","Poor",5,"low",100,"22"
"1998","5","632","Female","Poor",5,"low",96,"22"
"1999","5","633","Female","Poor",4,"low",100,"22"
"2000","5","635","Male","Rich",3,"low",84,"22"
"2001","5","637","Male","Poor",2,"low",77,"22"
"2002","3","642","Female","Poor",2,"low",76,"23"
"2003","3","643","Male","Medium",2,"low",88,"23"
"2004","3","644","Female","Poor",3,"low",100,"23"
"2005","3","645","Male","Poor",5,"low",84,"23"
"2006","3","647","Female","Poor",2,"low",85,"23"
"2007","3","648","Female","Poor",2,"low",95,"23"
"2008","3","649","Male","Poor",4,"low",96,"23"
"2009","3","650","Female","Poor",4,"low",96,"23"
"2010","3","651","Male","Poor",2,"low",74,"23"
"2011","3","652","Female","Rich",3,"low",96,"23"
"2012","3","653","Female","Poor",3,"low",86,"23"
"2013","3","654","Male","Poor",1,"low",70,"23"
"2014","3","656","Male","Rich",5,"low",92,"23"
"2015","3","657","Male","Poor",1,"low",80,"23"
"2016","3","658","Male","Poor",3,"low",88,"23"
"2017","3","659","Male","Poor",3,"low",90,"23"
"2018","6","664","Female","Rich",4,"low",106,"24"
"2019","6","669","Female","Poor",5,"low",96,"24"
"2020","6","676","Male","Rich",3,"low",112,"24"
"2021","6","678","Male","Medium",2,"low",98,"24"
"2022","6","681","Female","Rich",2,"low",93,"24"
"2023","6","682","Male","Rich",5,"low",108,"24"
"2024","6","684","Male","Rich",3,"low",98,"24"
"2025","6","685","Female","Medium",4,"low",91,"24"
"2026","6","692","Female","Poor",5,"low",98,"24"
"2027","6","695","Male","Medium",4,"low",91,"24"
"2028","6","702","Male","Poor",4,"low",116,"24"
"2029","6","703","Female","Poor",3,"low",99,"24"
"2030","6","705","Male","Poor",3,"low",71,"24"
"2031","4","708","Male","Rich",3,"low",90,"24"
"2032","6","711","Male","Poor",4,"low",90,"24"
"2033","6","714","Male","Rich",5,"low",102,"24"
"2034","6","719","Female","Poor",3,"low",102,"25"
"2035","6","721","Male","Medium",3,"low",91,"25"
"2036","6","727","Male","Medium",2,"low",75,"25"
"2037","6","728","Female","Poor",5,"low",106,"25"
"2038","6","729","Male","Poor",5,"low",98,"25"
"2039","6","731","Female","Poor",3,"low",93,"25"
"2040","6","735","Female","Poor",4,"low",94,"25"
"2041","6","738","Female","Poor",4,"low",93,"25"
"2042","5","739","Male","Poor",3,"low",95,"25"
"2043","5","743","Male","Rich",3,"low",90,"25"
"2044","6","744","Male","Poor",3,"low",89,"25"
"2045","6","746","Male","Medium",5,"low",95,"25"
"2046","6","749","Male","Poor",3,"low",99,"25"
"2047","5","753","Female","Poor",2,"low",70,"25"
"2048","5","754","Male","Rich",2,"low",86,"25"
"2049","6","755","Female","Poor",3,"low",96,"25"
"2050","5","758","Male","Poor",2,"low",84,"25"
"2051","6","760","Female","Poor",4,"low",91,"25"
"2052","6","761","Male","Poor",2,"low",100,"25"
"2053","5","765","Male","Poor",2,"low",95,"26"
"2054","5","766","Male","Poor",2,"low",73,"26"
"2055","5","770","Female","Poor",2,"low",88,"26"
"2056","5","773","Female","Poor",3,"low",94,"26"
"2057","5","775","Male","Poor",2,"low",70,"26"
"2058","5","777","Female","Poor",5,"low",104,"26"
"2059","5","778","Male","Poor",4,"low",107,"26"
"2060","5","780","Male","Poor",3,"low",83,"26"
"2061","5","782","Male","Poor",2,"low",70,"26"
"2062","5","783","Female","Poor",5,"low",84,"26"
"2063","5","784","Male","Medium",3,"low",92,"26"
"2064","5","788","Male","Poor",2,"low",95,"26"
"2065","5","789","Male","Rich",3,"low",103,"26"
"2066","6","793","Female","Medium",2,"low",72,"27"
"2067","6","795","Female","Poor",4,"low",102,"27"
"2068","6","796","Female","Poor",2,"low",90,"27"
"2069","6","797","Male","Poor",2,"low",91,"27"
"2070","6","799","Male","Poor",3,"low",89,"27"
"2071","6","802","Male","Medium",2,"low",76,"27"
"2072","6","804","Female","Poor",5,"low",93,"27"
"2073","6","805","Male","Poor",2,"low",98,"27"
"2074","6","806","Male","Poor",2,"low",83,"27"
"2075","6","807","Female","Poor",2,"low",70,"27"
"2076","6","808","Male","Poor",2,"low",80,"27"
"2077","6","809","Female","Poor",3,"low",92,"27"
"2078","6","810","Female","Poor",5,"low",94,"27"
"2079","8","811","Female","Poor",3,"low",98,"27"
"2080","6","812","Female","Poor",2,"low",77,"27"
"2081","6","813","Male","Poor",2,"low",92,"27"
"2082","5","814","Female","Poor",4,"low",93,"27"
"2083","6","816","Male","Poor",2,"low",79,"27"
"2084","6","818","Male","Poor",2,"low",85,"27"
"2085","5","819","Female","Poor",4,"low",102,"27"
"2086","6","821","Male","Poor",5,"low",89,"27"
"2087","6","825","Female","Poor",4,"low",107,"27"
"2088","6","827","Male","Poor",4,"low",78,"27"
"2089","6","829","Male","Medium",5,"low",81,"27"
"2090","6","830","Female","Poor",5,"low",100,"27"
"2091","6","833","Male","Poor",2,"low",89,"27"
"2092","6","834","Male","Poor",2,"low",74,"27"
"2093","6","835","Male","Poor",2,"low",70,"27"
"2094","6","836","Female","Poor",2,"low",89,"27"
"2095","6","838","Male","Medium",2,"low",94,"27"
"2096","8","845","Male","Poor",2,"low",90,"28"
"2097","6","846","Female","Poor",2,"low",83,"28"
"2098","6","848","Male","Poor",3,"low",91,"28"
"2099","6","849","Male","Poor",2,"low",89,"28"
"2100","8","850","Female","Poor",2,"low",76,"28"
"2101","5","852","Male","Poor",4,"low",95,"28"
"2102","7","853","Male","Poor",2,"low",75,"28"
"2103","6","854","Female","Poor",5,"low",110,"28"
"2104","6","855","Male","Poor",2,"low",82,"28"
"2105","6","857","Male","Poor",3,"low",88,"28"
"2106","8","858","Female","Poor",2,"low",82,"28"
"2107","5","860","Male","Medium",2,"low",90,"28"
"2108","8","861","Female","Poor",2,"low",70,"29"
"2109","8","862","Male","Poor",4,"low",99,"29"
"2110","8","863","Male","Poor",2,"low",89,"29"
"2111","6","864","Female","Poor",2,"low",72,"29"
"2112","8","865","Female","Poor",4,"low",91,"29"
"2113","8","866","Female","Poor",2,"low",81,"29"
"2114","6","867","Female","Poor",2,"low",75,"29"
"2115","8","868","Female","Poor",2,"low",75,"29"
"2116","6","869","Male","Poor",4,"low",100,"29"
"2117","8","870","Male","Poor",2,"low",76,"29"
"2118","6","871","Male","Medium",5,"low",93,"29"
"2119","8","872","Female","Poor",3,"low",88,"29"
"2120","8","875","Female","Poor",1,"low",70,"29"
"2121","8","876","Male","Poor",3,"low",99,"29"
"2122","8","879","Female","Poor",4,"low",73,"29"
"2123","8","880","Male","Poor",3,"low",94,"29"
"2124","8","881","Male","Poor",4,"low",85,"29"
"2125","8","882","Male","Poor",2,"low",88,"29"
"2126","8","884","Female","Poor",4,"low",90,"29"
"2127","8","886","Male","Poor",4,"low",85,"29"
"2128","8","887","Female","Poor",5,"low",91,"29"
"2129","8","888","Male","Poor",2,"low",77,"29"
"2130","8","889","Female","Poor",5,"low",95,"29"
"2131","8","890","Female","Poor",2,"low",100,"29"
"2132","8","891","Male","Poor",3,"low",99,"29"
"2133","8","894","Male","Poor",2,"low",83,"29"
"2134","8","895","Male","Medium",2,"low",83,"29"
"2135","8","896","Male","Poor",2,"low",80,"29"
"2136","8","897","Male","Poor",2,"low",77,"29"
"2137","8","898","Female","Poor",4,"low",90,"29"
"2138","8","899","Male","Poor",2,"low",88,"29"
